OpenMP is enabled.
Number of threads = 8
app_name: khi
Using algorithm: SSPH
Initialization complete. Particle count=1875
write results/00000.dat
loop: 445, time: 1.63775, dt: 0.00416416, num: 1875
loop: 446, time: 1.6419, dt: 0.00415048, num: 1875
loop: 447, time: 1.64598, dt: 0.0040844, num: 1875
loop: 448, time: 1.65003, dt: 0.00404286, num: 1875
loop: 449, time: 1.65401, dt: 0.00398381, num: 1875
loop: 450, time: 1.65794, dt: 0.00393268, num: 1875
loop: 451, time: 1.66186, dt: 0.00391316, num: 1875
loop: 452, time: 1.66578, dt: 0.00392397, num: 1875
loop: 453, time: 1.66975, dt: 0.00396536, num: 1875
loop: 454, time: 1.67378, dt: 0.00403735, num: 1875
loop: 455, time: 1.67792, dt: 0.00413998, num: 1875
loop: 456, time: 1.68207, dt: 0.00415105, num: 1875
loop: 457, time: 1.68626, dt: 0.00418417, num: 1875
loop: 458, time: 1.6903, dt: 0.0040454, num: 1875
loop: 459, time: 1.69438, dt: 0.0040794, num: 1875
loop: 460, time: 1.6985, dt: 0.00411575, num: 1875
loop: 461, time: 1.70269, dt: 0.00419137, num: 1875
write results/00017.dat
loop: 462, time: 1.7069, dt: 0.00421249, num: 1875
loop: 463, time: 1.71112, dt: 0.00422214, num: 1875
loop: 464, time: 1.7154, dt: 0.00427624, num: 1875
loop: 465, time: 1.71971, dt: 0.00430765, num: 1875
loop: 466, time: 1.72398, dt: 0.00427148, num: 1875
loop: 467, time: 1.72817, dt: 0.00419149, num: 1875
loop: 468, time: 1.73237, dt: 0.00419864, num: 1875
loop: 469, time: 1.7366, dt: 0.00422807, num: 1875
loop: 470, time: 1.7408, dt: 0.00420082, num: 1875
loop: 471, time: 1.74498, dt: 0.00418309, num: 1875
loop: 472, time: 1.74915, dt: 0.00416618, num: 1875
loop: 473, time: 1.75328, dt: 0.00413023, num: 1875
loop: 474, time: 1.75739, dt: 0.0041123, num: 1875
loop: 475, time: 1.76151, dt: 0.00411454, num: 1875
loop: 476, time: 1.76564, dt: 0.00413837, num: 1875
loop: 477, time: 1.76974, dt: 0.00409804, num: 1875
loop: 478, time: 1.77381, dt: 0.00407311, num: 1875
loop: 479, time: 1.77788, dt: 0.00406895, num: 1875
loop: 480, time: 1.78191, dt: 0.00402123, num: 1875
loop: 481, time: 1.78582, dt: 0.0039183, num: 1875
loop: 482, time: 1.78969, dt: 0.0038627, num: 1875
loop: 483, time: 1.79354, dt: 0.00385057, num: 1875
loop: 484, time: 1.79742, dt: 0.00387847, num: 1875
loop: 485, time: 1.80136, dt: 0.00394377, num: 1875
write results/00018.dat
loop: 486, time: 1.80537, dt: 0.00401031, num: 1875
loop: 487, time: 1.80944, dt: 0.00406877, num: 1875
loop: 488, time: 1.81356, dt: 0.0041217, num: 1875
loop: 489, time: 1.81767, dt: 0.0041088, num: 1875
loop: 490, time: 1.82173, dt: 0.00405791, num: 1875
loop: 491, time: 1.82576, dt: 0.00403429, num: 1875
loop: 492, time: 1.8298, dt: 0.00403857, num: 1875
loop: 493, time: 1.83387, dt: 0.00407154, num: 1875
loop: 494, time: 1.83801, dt: 0.00413701, num: 1875
loop: 495, time: 1.84212, dt: 0.00411141, num: 1875
loop: 496, time: 1.84617, dt: 0.00405129, num: 1875
loop: 497, time: 1.85018, dt: 0.00401171, num: 1875
loop: 498, time: 1.85415, dt: 0.00397119, num: 1875
loop: 499, time: 1.85809, dt: 0.00393362, num: 1875
loop: 500, time: 1.86203, dt: 0.00394248, num: 1875
loop: 501, time: 1.86596, dt: 0.00393106, num: 1875
loop: 502, time: 1.86984, dt: 0.00388164, num: 1875
loop: 503, time: 1.87372, dt: 0.00388007, num: 1875
loop: 504, time: 1.87765, dt: 0.00392486, num: 1875
loop: 505, time: 1.88166, dt: 0.00401737, num: 1875
loop: 506, time: 1.88581, dt: 0.00414123, num: 1875
loop: 507, time: 1.88999, dt: 0.0041803, num: 1875
loop: 508, time: 1.8941, dt: 0.0041111, num: 1875
loop: 509, time: 1.89829, dt: 0.00418978, num: 1875
loop: 510, time: 1.90243, dt: 0.00414604, num: 1875
write results/00019.dat
loop: 511, time: 1.90655, dt: 0.00411878, num: 1875
loop: 512, time: 1.91063, dt: 0.00408111, num: 1875
loop: 513, time: 1.91472, dt: 0.00408244, num: 1875
loop: 514, time: 1.91883, dt: 0.0041181, num: 1875
loop: 515, time: 1.92286, dt: 0.00402196, num: 1875
loop: 516, time: 1.92689, dt: 0.00403786, num: 1875
loop: 517, time: 1.93091, dt: 0.00401425, num: 1875
loop: 518, time: 1.9349, dt: 0.00399532, num: 1875
loop: 519, time: 1.93893, dt: 0.00402623, num: 1875
loop: 520, time: 1.94296, dt: 0.00403502, num: 1875
loop: 521, time: 1.94705, dt: 0.00408722, num: 1875
loop: 522, time: 1.95093, dt: 0.00388286, num: 1875
loop: 523, time: 1.95483, dt: 0.00389832, num: 1875
loop: 524, time: 1.95867, dt: 0.00383541, num: 1875
loop: 525, time: 1.96246, dt: 0.0037966, num: 1875
loop: 526, time: 1.96625, dt: 0.00378512, num: 1875
loop: 527, time: 1.97005, dt: 0.00380314, num: 1875
loop: 528, time: 1.9739, dt: 0.00385209, num: 1875
loop: 529, time: 1.97784, dt: 0.00393332, num: 1875
loop: 530, time: 1.98182, dt: 0.00398217, num: 1875
loop: 531, time: 1.98588, dt: 0.00406085, num: 1875
loop: 532, time: 1.99004, dt: 0.00416245, num: 1875
loop: 533, time: 1.99423, dt: 0.0041828, num: 1875
loop: 534, time: 1.99851, dt: 0.0042879, num: 1875
loop: 535, time: 2.0027, dt: 0.00418112, num: 1875
write results/00020.dat
loop: 536, time: 2.00699, dt: 0.00429884, num: 1875
loop: 537, time: 2.01121, dt: 0.00421568, num: 1875
loop: 538, time: 2.0154, dt: 0.00419429, num: 1875
loop: 539, time: 2.01961, dt: 0.00420126, num: 1875
loop: 540, time: 2.02378, dt: 0.00417226, num: 1875
loop: 541, time: 2.0279, dt: 0.00411892, num: 1875
loop: 542, time: 2.03199, dt: 0.00409078, num: 1875
loop: 543, time: 2.03608, dt: 0.00408918, num: 1875
loop: 544, time: 2.04019, dt: 0.0041182, num: 1875
loop: 545, time: 2.04437, dt: 0.00417058, num: 1875
loop: 546, time: 2.0485, dt: 0.00413436, num: 1875
loop: 547, time: 2.05267, dt: 0.00417218, num: 1875
loop: 548, time: 2.05678, dt: 0.00410902, num: 1875
loop: 549, time: 2.06102, dt: 0.00424206, num: 1875
loop: 550, time: 2.06522, dt: 0.00419277, num: 1875
loop: 551, time: 2.06934, dt: 0.00412801, num: 1875
loop: 552, time: 2.07347, dt: 0.00412587, num: 1875
loop: 553, time: 2.07759, dt: 0.00412211, num: 1875
loop: 554, time: 2.08173, dt: 0.00413842, num: 1875
loop: 555, time: 2.08587, dt: 0.00414205, num: 1875
loop: 556, time: 2.09004, dt: 0.00417063, num: 1875
loop: 557, time: 2.09423, dt: 0.00418537, num: 1875
loop: 558, time: 2.09841, dt: 0.0041809, num: 1875
loop: 559, time: 2.1026, dt: 0.00419031, num: 1875
write results/00021.dat
loop: 560, time: 2.10682, dt: 0.00422493, num: 1875
loop: 561, time: 2.11099, dt: 0.0041635, num: 1875
loop: 562, time: 2.11494, dt: 0.00395006, num: 1875
loop: 563, time: 2.11879, dt: 0.0038475, num: 1875
loop: 564, time: 2.12268, dt: 0.00389478, num: 1875
loop: 565, time: 2.12665, dt: 0.00397272, num: 1875
loop: 566, time: 2.13074, dt: 0.00408677, num: 1875
loop: 567, time: 2.13498, dt: 0.0042423, num: 1875
loop: 568, time: 2.13926, dt: 0.00427636, num: 1875
loop: 569, time: 2.14349, dt: 0.00422875, num: 1875
loop: 570, time: 2.14766, dt: 0.00417235, num: 1875
loop: 571, time: 2.15181, dt: 0.00415065, num: 1875
loop: 572, time: 2.15597, dt: 0.00415624, num: 1875
loop: 573, time: 2.16012, dt: 0.00415035, num: 1875
loop: 574, time: 2.16423, dt: 0.00410844, num: 1875
loop: 575, time: 2.1683, dt: 0.00407843, num: 1875
loop: 576, time: 2.17236, dt: 0.00406061, num: 1875
loop: 577, time: 2.17642, dt: 0.00405498, num: 1875
loop: 578, time: 2.18048, dt: 0.00406287, num: 1875
loop: 579, time: 2.18457, dt: 0.0040849, num: 1875
loop: 580, time: 2.18867, dt: 0.00410133, num: 1875
loop: 581, time: 2.19264, dt: 0.00397531, num: 1875
loop: 582, time: 2.19657, dt: 0.00392145, num: 1875
loop: 583, time: 2.20046, dt: 0.00389266, num: 1875
write results/00022.dat
loop: 584, time: 2.20437, dt: 0.00391001, num: 1875
loop: 585, time: 2.20834, dt: 0.00397094, num: 1875
loop: 586, time: 2.21237, dt: 0.00402825, num: 1875
loop: 587, time: 2.21648, dt: 0.00411462, num: 1875
loop: 588, time: 2.22068, dt: 0.00419462, num: 1875
loop: 589, time: 2.22488, dt: 0.00420758, num: 1875
loop: 590, time: 2.2291, dt: 0.00422067, num: 1875
loop: 591, time: 2.2332, dt: 0.00409924, num: 1875
loop: 592, time: 2.23725, dt: 0.00404987, num: 1875
loop: 593, time: 2.24126, dt: 0.00400556, num: 1875
loop: 594, time: 2.2452, dt: 0.0039382, num: 1875
loop: 595, time: 2.24912, dt: 0.00391996, num: 1875
loop: 596, time: 2.25307, dt: 0.00395005, num: 1875
loop: 597, time: 2.25696, dt: 0.00388788, num: 1875
loop: 598, time: 2.26083, dt: 0.00387166, num: 1875
loop: 599, time: 2.26472, dt: 0.00389535, num: 1875
loop: 600, time: 2.26868, dt: 0.00395998, num: 1875
loop: 601, time: 2.27272, dt: 0.00404176, num: 1875
loop: 602, time: 2.27681, dt: 0.00408304, num: 1875
loop: 603, time: 2.28081, dt: 0.00400462, num: 1875
loop: 604, time: 2.28477, dt: 0.00396114, num: 1875
loop: 605, time: 2.28874, dt: 0.0039666, num: 1875
loop: 606, time: 2.29275, dt: 0.00401012, num: 1875
loop: 607, time: 2.2968, dt: 0.00404831, num: 1875
loop: 608, time: 2.3008, dt: 0.00400377, num: 1875
write results/00023.dat
loop: 609, time: 2.30475, dt: 0.00395097, num: 1875
loop: 610, time: 2.3087, dt: 0.00394433, num: 1875
loop: 611, time: 2.31267, dt: 0.00396867, num: 1875
loop: 612, time: 2.31661, dt: 0.00394662, num: 1875
loop: 613, time: 2.32057, dt: 0.00395771, num: 1875
loop: 614, time: 2.32457, dt: 0.00400478, num: 1875
loop: 615, time: 2.32855, dt: 0.00397826, num: 1875
loop: 616, time: 2.33248, dt: 0.00393112, num: 1875
loop: 617, time: 2.33638, dt: 0.00389894, num: 1875
loop: 618, time: 2.34024, dt: 0.00385915, num: 1875
loop: 619, time: 2.34408, dt: 0.00383677, num: 1875
loop: 620, time: 2.34792, dt: 0.00383904, num: 1875
loop: 621, time: 2.35179, dt: 0.00386762, num: 1875
loop: 622, time: 2.35571, dt: 0.00392452, num: 1875
loop: 623, time: 2.35972, dt: 0.00401065, num: 1875
loop: 624, time: 2.36375, dt: 0.00402452, num: 1875
loop: 625, time: 2.36761, dt: 0.00386289, num: 1875
loop: 626, time: 2.37148, dt: 0.00387229, num: 1875
loop: 627, time: 2.37539, dt: 0.00390852, num: 1875
loop: 628, time: 2.37936, dt: 0.00397537, num: 1875
loop: 629, time: 2.38341, dt: 0.0040453, num: 1875
loop: 630, time: 2.38754, dt: 0.00412645, num: 1875
loop: 631, time: 2.39159, dt: 0.00405498, num: 1875
loop: 632, time: 2.39557, dt: 0.00397967, num: 1875
loop: 633, time: 2.3995, dt: 0.00393048, num: 1875
loop: 634, time: 2.40341, dt: 0.00390765, num: 1875
write results/00024.dat
loop: 635, time: 2.40732, dt: 0.00391332, num: 1875
loop: 636, time: 2.41127, dt: 0.00394572, num: 1875
loop: 637, time: 2.41527, dt: 0.00400383, num: 1875
loop: 638, time: 2.41925, dt: 0.00398104, num: 1875
loop: 639, time: 2.42329, dt: 0.00403732, num: 1875
loop: 640, time: 2.4274, dt: 0.00411095, num: 1875
loop: 641, time: 2.43156, dt: 0.00416025, num: 1875
loop: 642, time: 2.43578, dt: 0.00422252, num: 1875
loop: 643, time: 2.44004, dt: 0.00425279, num: 1875
loop: 644, time: 2.44426, dt: 0.00422318, num: 1875
loop: 645, time: 2.44841, dt: 0.00414552, num: 1875
loop: 646, time: 2.45248, dt: 0.00407331, num: 1875
loop: 647, time: 2.45651, dt: 0.00402915, num: 1875
loop: 648, time: 2.46053, dt: 0.00401937, num: 1875
loop: 649, time: 2.46436, dt: 0.00383541, num: 1875
loop: 650, time: 2.46815, dt: 0.00379032, num: 1875
loop: 651, time: 2.47193, dt: 0.00377542, num: 1875
loop: 652, time: 2.47572, dt: 0.00379183, num: 1875
loop: 653, time: 2.47956, dt: 0.00384351, num: 1875
loop: 654, time: 2.4835, dt: 0.00393495, num: 1875
loop: 655, time: 2.48745, dt: 0.0039507, num: 1875
loop: 656, time: 2.49142, dt: 0.00397025, num: 1875
loop: 657, time: 2.49544, dt: 0.00402187, num: 1875
loop: 658, time: 2.49948, dt: 0.0040362, num: 1875
loop: 659, time: 2.50347, dt: 0.00399609, num: 1875
write results/00025.dat
loop: 660, time: 2.50745, dt: 0.00397158, num: 1875
loop: 661, time: 2.51146, dt: 0.00401637, num: 1875
loop: 662, time: 2.51548, dt: 0.00402133, num: 1875
loop: 663, time: 2.51957, dt: 0.00408365, num: 1875
loop: 664, time: 2.52357, dt: 0.00399986, num: 1875
loop: 665, time: 2.52759, dt: 0.00402644, num: 1875
loop: 666, time: 2.53162, dt: 0.0040233, num: 1875
loop: 667, time: 2.5357, dt: 0.00408579, num: 1875
loop: 668, time: 2.53986, dt: 0.00415699, num: 1875
loop: 669, time: 2.54398, dt: 0.00412395, num: 1875
loop: 670, time: 2.54804, dt: 0.0040559, num: 1875
loop: 671, time: 2.55205, dt: 0.00401332, num: 1875
loop: 672, time: 2.55605, dt: 0.00399758, num: 1875
loop: 673, time: 2.56006, dt: 0.00401022, num: 1875
loop: 674, time: 2.56404, dt: 0.00397756, num: 1875
loop: 675, time: 2.56798, dt: 0.00394573, num: 1875
loop: 676, time: 2.57192, dt: 0.00393543, num: 1875
loop: 677, time: 2.57587, dt: 0.00394987, num: 1875
loop: 678, time: 2.57986, dt: 0.00398713, num: 1875
loop: 679, time: 2.58382, dt: 0.00396226, num: 1875
loop: 680, time: 2.58779, dt: 0.00397477, num: 1875
loop: 681, time: 2.59162, dt: 0.00382409, num: 1875
loop: 682, time: 2.59543, dt: 0.0038132, num: 1875
loop: 683, time: 2.59925, dt: 0.00382468, num: 1875
loop: 684, time: 2.60312, dt: 0.00386136, num: 1875
write results/00026.dat
loop: 685, time: 2.60703, dt: 0.00391664, num: 1875
loop: 686, time: 2.611, dt: 0.00397129, num: 1875
loop: 687, time: 2.61507, dt: 0.00407069, num: 1875
loop: 688, time: 2.61917, dt: 0.00409178, num: 1875
loop: 689, time: 2.62322, dt: 0.00405529, num: 1875
loop: 690, time: 2.62723, dt: 0.00400962, num: 1875
loop: 691, time: 2.63119, dt: 0.00396229, num: 1875
loop: 692, time: 2.63503, dt: 0.00383321, num: 1875
loop: 693, time: 2.63882, dt: 0.00378874, num: 1875
loop: 694, time: 2.64258, dt: 0.00376381, num: 1875
loop: 695, time: 2.64634, dt: 0.00375946, num: 1875
loop: 696, time: 2.65012, dt: 0.00377814, num: 1875
loop: 697, time: 2.65394, dt: 0.00382231, num: 1875
loop: 698, time: 2.65784, dt: 0.00389606, num: 1875
loop: 699, time: 2.66184, dt: 0.00400536, num: 1875
loop: 700, time: 2.66595, dt: 0.00410579, num: 1875
loop: 701, time: 2.67011, dt: 0.00416109, num: 1875
loop: 702, time: 2.67418, dt: 0.00406871, num: 1875
loop: 703, time: 2.67826, dt: 0.00407972, num: 1875
loop: 704, time: 2.68238, dt: 0.00412245, num: 1875
loop: 705, time: 2.68641, dt: 0.00403129, num: 1875
loop: 706, time: 2.69036, dt: 0.00394779, num: 1875
loop: 707, time: 2.6942, dt: 0.0038399, num: 1875
loop: 708, time: 2.69791, dt: 0.00371393, num: 1875
loop: 709, time: 2.70154, dt: 0.00362739, num: 1875
write results/00027.dat
loop: 710, time: 2.70512, dt: 0.00357832, num: 1875
loop: 711, time: 2.70868, dt: 0.00356715, num: 1875
loop: 712, time: 2.71228, dt: 0.00359741, num: 1875
loop: 713, time: 2.71596, dt: 0.00367498, num: 1875
loop: 714, time: 2.71977, dt: 0.00380875, num: 1875
loop: 715, time: 2.72376, dt: 0.00399919, num: 1875
loop: 716, time: 2.72782, dt: 0.00405752, num: 1875
loop: 717, time: 2.73197, dt: 0.0041473, num: 1875
loop: 718, time: 2.73621, dt: 0.00423957, num: 1875
loop: 719, time: 2.74046, dt: 0.00425011, num: 1875
loop: 720, time: 2.74453, dt: 0.00407095, num: 1875
loop: 721, time: 2.74846, dt: 0.00393127, num: 1875
loop: 722, time: 2.7523, dt: 0.00383515, num: 1875
loop: 723, time: 2.75608, dt: 0.00378047, num: 1875
loop: 724, time: 2.75984, dt: 0.00376624, num: 1875
loop: 725, time: 2.76364, dt: 0.00379541, num: 1875
loop: 726, time: 2.76751, dt: 0.00387446, num: 1875
loop: 727, time: 2.77152, dt: 0.00401071, num: 1875
loop: 728, time: 2.77562, dt: 0.00410115, num: 1875
loop: 729, time: 2.7798, dt: 0.00417152, num: 1875
loop: 730, time: 2.78392, dt: 0.00411906, num: 1875
loop: 731, time: 2.78805, dt: 0.00413758, num: 1875
loop: 732, time: 2.79221, dt: 0.00416084, num: 1875
loop: 733, time: 2.79621, dt: 0.00400116, num: 1875
loop: 734, time: 2.80021, dt: 0.00399932, num: 1875
write results/00028.dat
loop: 735, time: 2.80425, dt: 0.00403706, num: 1875
loop: 736, time: 2.8083, dt: 0.00404707, num: 1875
loop: 737, time: 2.81231, dt: 0.00401384, num: 1875
loop: 738, time: 2.81632, dt: 0.00401222, num: 1875
loop: 739, time: 2.82037, dt: 0.00404411, num: 1875
loop: 740, time: 2.82442, dt: 0.00405521, num: 1875
loop: 741, time: 2.8285, dt: 0.00407415, num: 1875
loop: 742, time: 2.83257, dt: 0.00407544, num: 1875
loop: 743, time: 2.83667, dt: 0.00409822, num: 1875
loop: 744, time: 2.84081, dt: 0.00414217, num: 1875
loop: 745, time: 2.84498, dt: 0.00416552, num: 1875
loop: 746, time: 2.84912, dt: 0.00414254, num: 1875
loop: 747, time: 2.85328, dt: 0.00415847, num: 1875
loop: 748, time: 2.85738, dt: 0.00409782, num: 1875
loop: 749, time: 2.86144, dt: 0.00406354, num: 1875
loop: 750, time: 2.86524, dt: 0.00380056, num: 1875
loop: 751, time: 2.86907, dt: 0.00382567, num: 1875
loop: 752, time: 2.87293, dt: 0.003865, num: 1875
loop: 753, time: 2.87685, dt: 0.00391886, num: 1875
loop: 754, time: 2.88084, dt: 0.00398867, num: 1875
loop: 755, time: 2.88491, dt: 0.00407345, num: 1875
loop: 756, time: 2.88909, dt: 0.0041738, num: 1875
loop: 757, time: 2.89325, dt: 0.00416383, num: 1875
loop: 758, time: 2.89735, dt: 0.00410063, num: 1875
loop: 759, time: 2.90138, dt: 0.00402407, num: 1875
write results/00029.dat
loop: 760, time: 2.90535, dt: 0.00397155, num: 1875
loop: 761, time: 2.90929, dt: 0.00394608, num: 1875
loop: 762, time: 2.91324, dt: 0.00394948, num: 1875
loop: 763, time: 2.91723, dt: 0.00398301, num: 1875
loop: 764, time: 2.92127, dt: 0.00404738, num: 1875
loop: 765, time: 2.9254, dt: 0.00412546, num: 1875
loop: 766, time: 2.9295, dt: 0.00410557, num: 1875
loop: 767, time: 2.93362, dt: 0.00411884, num: 1875
loop: 768, time: 2.93779, dt: 0.0041664, num: 1875
loop: 769, time: 2.94204, dt: 0.00424617, num: 1875
loop: 770, time: 2.94625, dt: 0.00421637, num: 1875
loop: 771, time: 2.95038, dt: 0.00413095, num: 1875
loop: 772, time: 2.95444, dt: 0.00405654, num: 1875
loop: 773, time: 2.95841, dt: 0.00397252, num: 1875
loop: 774, time: 2.96232, dt: 0.00390904, num: 1875
loop: 775, time: 2.96619, dt: 0.0038709, num: 1875
loop: 776, time: 2.97006, dt: 0.00386295, num: 1875
loop: 777, time: 2.97394, dt: 0.00388912, num: 1875
loop: 778, time: 2.97789, dt: 0.00394399, num: 1875
loop: 779, time: 2.98184, dt: 0.00395499, num: 1875
loop: 780, time: 2.98585, dt: 0.00400307, num: 1875
loop: 781, time: 2.98994, dt: 0.00409321, num: 1875
loop: 782, time: 2.99402, dt: 0.00407704, num: 1875
loop: 783, time: 2.99809, dt: 0.00407087, num: 1875
loop: 784, time: 3.00218, dt: 0.00408747, num: 1875
write results/00030.dat

calculation is finished
calculation time: 30578 ms
